trip_id,route_short_name,trip_headsign,stop_sequence,stop_name,minutes_to_stop,arrival_time,stop_lat,stop_lon
S7_South,S7,"Dahlenburg, Schulzentrum",23,"Nahrendorf, Tangsehler Weg",5,06:50:00,621528.569,5893273.141
S7_South,S7,"Dahlenburg, Schulzentrum",24,"Nahrendorf, Im Klint",1,06:51:00,621108.569,5893119.506
S7_South,S7,"Dahlenburg, Schulzentrum",25,"Nahrendorf, Mücklingen",3,06:54:00,619232.582,5893826.972
S7_South,S7,"Dahlenburg, Schulzentrum",26,"Dahlenburg, Buendorf",4,06:58:00,617067.134,5894221.587
S7_South,S7,"Dahlenburg, Schulzentrum",27,"Dahlenburg, Quickborn",0,06:58:00,617128.578,5894419.709
S7_South,S7,"Dahlenburg, Schulzentrum",28,"Dahlenburg, Grundschule",1,07:00:00,616384.901,5894604.254
S7_South,S7,"Dahlenburg, Schulzentrum",29,"Dahlenburg, Schulzentrum",1,07:01:00,616784.832,5894141.892
S8_South,S8,"Dahlenburg, Grundschule",0,"Lemgrabe, An der Kleinbahn",0,06:16:00,614516.072,5893336.318
S8_South,S8,"Dahlenburg, Grundschule",1,"Dahlenburg, Fliederweg",2,06:18:00,615738.724,5894187.093
S8_South,S8,"Dahlenburg, Grundschule",2,"Dahlenburg, Ehrenfriedhof",1,06:19:00,615705.665,5894670.879
S8_South,S8,"Dahlenburg, Grundschule",3,"Dahlenburg, Markt",1,06:20:00,616403.798,5894486.685
S8_South,S8,"Dahlenburg, Grundschule",4,"Dahlenburg, Buendorf",1,06:21:00,617067.134,5894221.587
S8_South,S8,"Dahlenburg, Grundschule",5,"Süschendorf, Kreuzung",4,06:25:00,618984.701,5892784.082
S8_South,S8,"Dahlenburg, Grundschule",6,"Oldendorf (Göhrde), Alte Poststraße",4,06:29:00,621055.222,5891467.279
S8_South,S8,"Dahlenburg, Grundschule",7,Lüben,5,06:34:00,624051.254,5891371.248
S8_South,S8,"Dahlenburg, Grundschule",8,"Pommoissel, Pommoisseler Straße",2,06:36:00,624840.202,5892118.951
S8_South,S8,"Dahlenburg, Grundschule",9,"Neestahl, Abzweig Tangsehl",2,06:37:00,625137.979,5892994.514
S8_South,S8,"Dahlenburg, Grundschule",10,"Neestahl, Kleinmoor",2,06:39:00,624562.016,5893950.146
S8_South,S8,"Dahlenburg, Grundschule",11,"Kovahl, Alter Rundling",1,06:40:00,624228.28,5894234.452
S8_South,S8,"Dahlenburg, Grundschule",12,"Ventschau, Ortsmitte",3,06:43:00,623988.81,5896253.494
S8_South,S8,"Dahlenburg, Grundschule",13,"Ventschau, Am Dicken Busch",1,06:44:00,623662.748,5896626.597
S8_South,S8,"Dahlenburg, Grundschule",14,"Tosterglope, Neuhauser Straße",4,06:48:00,621742.537,5897139.832
S8_South,S8,"Dahlenburg, Grundschule",15,"Tosterglope, Siedlung",1,06:48:00,621331.466,5896837.82
S8_South,S8,"Dahlenburg, Grundschule",16,"Tosterglope, Gut Horndorf",3,06:51:00,619915.584,5895690.352
S8_South,S8,"Dahlenburg, Grundschule",17,"Dahlenburg, Quickborn",5,06:56:00,617128.578,5894419.709
S8_South,S8,"Dahlenburg, Grundschule",18,"Dahlenburg, Schulzentrum",1,06:57:00,616784.832,5894141.892
S8_South,S8,"Dahlenburg, Grundschule",19,"Dahlenburg, Grundschule",1,06:58:00,616384.901,5894604.254
S9_South,S9,"Dahlenburg, Schulzentrum",0,"Bleckede, Elbtalhaus",0,06:11:00,614979.147,5906490.636
S9_South,S9,"Dahlenburg, Schulzentrum",1,"Bleckede, Rathaus",1,06:12:00,615447.103,5906012.174
S9_South,S9,"Dahlenburg, Schulzentrum",2,"Bleckede, Lüneburger Straße",1,06:12:00,615241.052,5905738.745
S9_South,S9,"Dahlenburg, Schulzentrum",3,"Bleckede, Sandfeld",1,06:13:00,614804.879,5905403.116
S9_South,S9,"Dahlenburg, Schulzentrum",4,"Bleckede, Lüneburger Straße",1,06:14:00,615241.052,5905738.745
S9_South,S9,"Dahlenburg, Schulzentrum",5,"Bleckede, Schulzentrum",1,06:15:00,615426.943,5905378.684
S9_South,S9,"Dahlenburg, Schulzentrum",6,"Bleckede, Robert-Koch-Straße",1,06:16:00,615702.413,5904805.786
S9_South,S9,"Dahlenburg, Schulzentrum",7,"Bleckede, Dahlenburger Straße",1,06:16:00,616051.578,5905008.294
S9_South,S9,"Dahlenburg, Schulzentrum",8,"Bleckede, Schiedenitzweg",0,06:17:00,616115.052,5904844.631
S9_South,S9,"Dahlenburg, Schulzentrum",9,"Bleckede, Barskamper Weg",1,06:18:00,616702.42,5905085.871
S9_South,S9,"Dahlenburg, Schulzentrum",10,"Bleckede, Elbweg",0,06:18:00,616787.419,5905330.72
S9_South,S9,"Dahlenburg, Schulzentrum",11,"Bleckede, Brennbusch",1,06:19:00,617006.804,5905047.379
S9_South,S9,"Dahlenburg, Schulzentrum",12,"Alt Garge, Bahnhof",5,06:23:00,619634.313,5903377.694
S9_South,S9,"Dahlenburg, Schulzentrum",13,"Alt Garge, Hauptstraße",1,06:24:00,620201.994,5903267.864
S9_South,S9,"Dahlenburg, Schulzentrum",14,"Barskamp, Walmsburger Straße",5,06:29:00,619135.634,5900842.4
S9_South,S9,"Dahlenburg, Schulzentrum",15,"Barskamp, Markt",0,06:29:00,619034.125,5900916.319
S9_South,S9,"Dahlenburg, Schulzentrum",16,"Barskamp, Hohe Luft",1,06:30:00,618588.595,5900624.389
S9_South,S9,"Dahlenburg, Schulzentrum",17,"Bleckede, Abzweig Köstorf",3,06:33:00,617247.08,5899639.243
S9_South,S9,"Dahlenburg, Schulzentrum",18,"Köstorf, Haus Nr. 6",1,06:34:00,617072.773,5899173.881
S9_South,S9,"Dahlenburg, Schulzentrum",19,Harmstorf bei Dahlem,3,06:37:00,617445.743,5897569.616
S9_South,S9,"Dahlenburg, Schulzentrum",20,"Dahlem, Steinweg",3,06:39:00,616753.721,5896307.06
S9_South,S9,"Dahlenburg, Schulzentrum",21,"Marienau, Drosselstraße 7",4,06:43:00,615361.564,5896097.381
S9_South,S9,"Dahlenburg, Schulzentrum",22,"Riecklingen, Abzweigung",3,06:46:00,614201.539,5896537.166
S9_South,S9,"Dahlenburg, Schulzentrum",23,"Ellringen, Ellringer Neetzetal",3,06:49:00,613715.337,5898482.011
S9_South,S9,"Dahlenburg, Schulzentrum",24,"Ellringen, Kettelberg",1,06:49:00,613755.882,5898788.082
S9_South,S9,"Dahlenburg, Schulzentrum",25,"Ellringen, Ellringer Neetzetal",1,06:50:00,613715.337,5898482.011
S9_South,S9,"Dahlenburg, Schulzentrum",26,"Riecklingen, Abzweigung",3,06:53:00,614201.539,5896537.166
S9_South,S9,"Dahlenburg, Schulzentrum",27,"Marienau, Gymnasium",2,06:56:00,615241.737,5896318.515
S9_South,S9,"Dahlenburg, Schulzentrum",28,"Marienau, Drosselstraße 7",0,06:56:00,615361.564,5896097.381
S9_South,S9,"Dahlenburg, Schulzentrum",29,"Dahlenburg, Grundschule",3,06:59:00,616384.901,5894604.254
S9_South,S9,"Dahlenburg, Schulzentrum",30,"Dahlenburg, Schulzentrum",1,07:00:00,616784.832,5894141.892
S10_South,S10,"Barskamp, Grundschule",0,"Walmsburg, Bruchdorfer Straße",0,07:30:00,623370.28,5900455.28
S10_South,S10,"Barskamp, Grundschule",1,"Reeßeln, Abzweigung",1,07:31:00,624215.495,5900077.117
S10_South,S10,"Barskamp, Grundschule",2,"Walmsburg, Bruchdorfer Straße",1,07:33:00,623370.28,5900455.28
S10_South,S10,"Barskamp, Grundschule",3,"Alt Garge, Waldbad",6,07:39:00,620363.493,5902498.806
S10_South,S10,"Barskamp, Grundschule",4,"Alt Garge, Hauptstraße",2,07:40:00,620201.994,5903267.864
S10_South,S10,"Barskamp, Grundschule",5,"Alt Garge, Bahnhof",1,07:41:00,619634.313,5903377.694
S10_South,S10,"Barskamp, Grundschule",6,"Alt Garge, Hauptstraße",1,07:42:00,620201.994,5903267.864
S10_South,S10,"Barskamp, Grundschule",7,"Barskamp, Markt",5,07:47:00,619034.125,5900916.319
S10_South,S10,"Barskamp, Grundschule",8,"Barskamp, Grundschule",1,07:48:00,618381.722,5900677.53
S11_South,S11,"Bleckede, Elbtalhaus",0,Klein Sommerbeck 15,0,07:04:00,612123.663,5895997.487
S11_South,S11,"Bleckede, Elbtalhaus",1,"Dahlenburg, Abzweig Sommerbeck",3,07:07:00,612151.244,5894712.378
S11_South,S11,"Bleckede, Elbtalhaus",2,"Eimstorf, Ort",1,07:08:00,612441.949,5894305.682
S11_South,S11,"Bleckede, Elbtalhaus",3,"Dahlenburg, Abzweig Sommerbeck",1,07:09:00,612151.244,5894712.378
S11_South,S11,"Bleckede, Elbtalhaus",4,"Bavendorf, Im Dorfe",4,07:13:00,609518.073,5895312.939
S11_South,S11,"Bleckede, Elbtalhaus",5,"Bavendorf, Mitte/B 216",0,07:14:00,609411.232,5895466.418
S11_South,S11,"Bleckede, Elbtalhaus",6,"Radenbeck, Im Siek",5,07:18:00,608594.585,5897740.9
S11_South,S11,"Bleckede, Elbtalhaus",7,"Radenbeck, Linnenkamp",1,07:19:00,608675.63,5898147.417
S11_South,S11,"Bleckede, Elbtalhaus",8,"Radenbeck, Dorfstraße",1,07:20:00,608826.936,5898483.346
S11_South,S11,"Bleckede, Elbtalhaus",9,"Thomasburg, Radenbecker Weg",3,07:23:00,610399.673,5899091.926
S11_South,S11,"Bleckede, Elbtalhaus",10,"Thomasburg, Im Winkel",1,07:24:00,610546.531,5899502.677
S11_South,S11,"Bleckede, Elbtalhaus",11,"Wiecheln, Abzweig K 26",3,07:27:00,611936.375,5898507.809
S11_South,S11,"Bleckede, Elbtalhaus",12,"Breetze, Bokelstraße",9,07:36:00,614013.195,5903075.93
S11_South,S11,"Bleckede, Elbtalhaus",13,"Bleckede, Breetzer Straße",3,07:39:00,614994.625,5905048.081
S11_South,S11,"Bleckede, Elbtalhaus",14,"Bleckede, Schulzentrum",1,07:41:00,615426.943,5905378.684
S11_South,S11,"Bleckede, Elbtalhaus",15,"Bleckede, Töpferdamm",2,07:43:00,614974.725,5906348.906
S11_South,S11,"Bleckede, Elbtalhaus",16,"Bleckede, Elbtalhaus",0,07:43:00,614979.147,5906490.636
S12_South,S12,"Barskamp, Grundschule",0,"Göddingen, Wöppenberg",0,07:34:00,617475.136,5902275.876
S12_South,S12,"Barskamp, Grundschule",1,"Göddingen, Am Fischteich",1,07:34:00,617716.022,5901923.989
S12_South,S12,"Barskamp, Grundschule",2,"Alt Garge, Bahnhof",4,07:39:00,619634.313,5903377.694
S12_South,S12,"Barskamp, Grundschule",3,"Alt Garge, Turnhalle",0,07:39:00,619923.52,5903295.492
S12_South,S12,"Barskamp, Grundschule",4,"Alt Garge, Hauptstraße",0,07:40:00,620201.994,5903267.864
S12_South,S12,"Barskamp, Grundschule",5,"Alt Garge, Waldbad",2,07:41:00,620363.493,5902498.806
S12_South,S12,"Barskamp, Grundschule",6,"Walmsburg, Kateminer Straße",6,07:47:00,623038.863,5900453.572
S12_South,S12,"Barskamp, Grundschule",7,"Walmsburg, Bruchdorfer Straße",1,07:47:00,623370.28,5900455.28
S12_South,S12,"Barskamp, Grundschule",8,"Walmsburg, Kateminer Straße",1,07:48:00,623038.863,5900453.572
S12_South,S12,"Barskamp, Grundschule",9,"Barskamp, Walmsburger Straße",7,07:55:00,619135.634,5900842.4
S12_South,S12,"Barskamp, Grundschule",10,"Barskamp, Markt",0,07:55:00,619034.125,5900916.319
S12_South,S12,"Barskamp, Grundschule",11,"Barskamp, Grundschule",1,07:56:00,618381.722,5900677.53
S13_South,S13,Nieperfitz,0,"Bleckede, Elbweg",0,07:30:00,616787.419,5905330.72
S13_South,S13,Nieperfitz,1,"Bleckede, Barskamper Weg",0,07:30:00,616702.42,5905085.871
S13_South,S13,Nieperfitz,2,"Bleckede, Schiedenitzweg",1,07:31:00,616115.052,5904844.631
S13_South,S13,Nieperfitz,3,"Bleckede, Dahlenburger Straße",0,07:31:00,616051.578,5905008.294
S13_South,S13,Nieperfitz,4,"Bleckede, Waldfrieden",1,07:33:00,616280.195,5903910.419
S13_South,S13,Nieperfitz,5,"Nindorf bei Bleckede, L 222",2,07:34:00,616242.886,5902814.308
S13_South,S13,Nieperfitz,6,"Göddingen, Wöppenberg",2,07:36:00,617475.136,5902275.876
S13_South,S13,Nieperfitz,7,"Göddingen, Am Fischteich",1,07:37:00,617716.022,5901923.989
S13_South,S13,Nieperfitz,8,"Barskamp, Markt",3,07:40:00,619034.125,5900916.319
S13_South,S13,Nieperfitz,9,"Barskamp, Walmsburger Straße",0,07:40:00,619135.634,5900842.4
S13_South,S13,Nieperfitz,10,"Tosterglope, Neuhauser Straße",7,07:47:00,621742.537,5897139.832
S13_South,S13,Nieperfitz,11,"Ventschau, Am Dicken Busch",4,07:51:00,623662.748,5896626.597
S13_South,S13,Nieperfitz,12,"Ventschau, Ortsmitte",1,07:51:00,623988.81,5896253.494
S13_South,S13,Nieperfitz,13,"Kovahl, Alter Rundling",3,07:55:00,624228.28,5894234.452
S13_South,S13,Nieperfitz,14,"Neestahl, Kleinmoor",1,07:55:00,624562.016,5893950.146
S13_South,S13,Nieperfitz,15,"Neestahl, Abzweig Tangsehl",2,07:57:00,625137.979,5892994.514
S13_South,S13,Nieperfitz,16,"Pommoissel, Pommoisseler Straße",2,07:59:00,624840.202,5892118.951
S13_South,S13,Nieperfitz,17,Nieperfitz,2,08:01:00,625796.964,5891468.053
S14_South,S14,Nieperfitz,0,"Dahlem, Steinweg",0,07:22:00,616753.721,5896307.06
S14_South,S14,Nieperfitz,1,Harmstorf bei Dahlem,3,07:25:00,617445.743,5897569.616
S14_South,S14,Nieperfitz,2,"Dahlenburg, Grundschule",6,07:30:00,616384.901,5894604.254
S14_South,S14,Nieperfitz,3,"Dahlenburg, Fliederweg",1,07:32:00,615738.724,5894187.093
S14_South,S14,Nieperfitz,4,"Lemgrabe, An der Kleinbahn",2,07:34:00,614516.072,5893336.318
S14_South,S14,Nieperfitz,5,"Lemgrabe, Am Hasenberg",1,07:36:00,613907.309,5892649.387
S14_South,S14,Nieperfitz,6,Bf. Dahlenburg,0,07:36:00,613987.398,5892535.816
S14_South,S14,Nieperfitz,7,"Seedorf bei Boitze, Abzweigung",1,07:36:00,614238.593,5892175.686
S14_South,S14,Nieperfitz,8,"Seedorf bei Boitze, Ort",1,07:37:00,614813.074,5891933.084
S14_South,S14,Nieperfitz,9,"Seedorf bei Boitze, Abzweigung",1,07:38:00,614238.593,5892175.686
S14_South,S14,Nieperfitz,10,Bf. Dahlenburg,1,07:39:00,613987.398,5892535.816
S14_South,S14,Nieperfitz,11,"Lemgrabe, Am Hasenberg",0,07:39:00,613907.309,5892649.387
S14_South,S14,Nieperfitz,12,"Lemgrabe, An der Kleinbahn",1,07:41:00,614516.072,5893336.318
S14_South,S14,Nieperfitz,13,"Dahlenburg, Fliederweg",2,07:43:00,615738.724,5894187.093
S14_South,S14,Nieperfitz,14,"Dahlenburg, Buendorf",2,07:45:00,617067.134,5894221.587
S14_South,S14,Nieperfitz,15,"Nahrendorf, Mücklingen",4,07:49:00,619232.582,5893826.972
S14_South,S14,Nieperfitz,16,"Nahrendorf, Im Klint",3,07:52:00,621108.569,5893119.506
S14_South,S14,Nieperfitz,17,"Nahrendorf, Tangsehler Weg",1,07:53:00,621528.569,5893273.141
S14_South,S14,Nieperfitz,18,"Breese, Abzw. Göhrde Bahnhof",5,07:58:00,623763.108,5892388.574
S14_South,S14,Nieperfitz,19,"Pommoissel, Göhrder Bahnhofstraße",1,07:59:00,624457.539,5892328.81
S14_South,S14,Nieperfitz,20,"Pommoissel, Pommoisseler Straße",1,07:59:00,624840.202,5892118.951
S14_South,S14,Nieperfitz,21,Nieperfitz,2,08:01:00,625796.964,5891468.053
S15_South,S15,"Bleckede, Töpferdamm",0,"Dahlenburg, Schulzentrum",0,07:16:00,616784.832,5894141.892
S15_South,S15,"Bleckede, Töpferdamm",1,"Dahlenburg, Buendorf",1,07:17:00,617067.134,5894221.587
S15_South,S15,"Bleckede, Töpferdamm",2,"Dahlenburg, Quickborn",0,07:17:00,617128.578,5894419.709
S15_South,S15,"Bleckede, Töpferdamm",3,"Dahlem, Steinweg",3,07:20:00,616753.721,5896307.06
S15_South,S15,"Bleckede, Töpferdamm",4,"Bleckede, Abzweig Köstorf",6,07:26:00,617247.08,5899639.243
S15_South,S15,"Bleckede, Töpferdamm",5,"Barskamp, Hohe Luft",3,07:28:00,618588.595,5900624.389
S15_South,S15,"Bleckede, Töpferdamm",6,"Barskamp, Markt",1,07:30:00,619034.125,5900916.319
S15_South,S15,"Bleckede, Töpferdamm",7,"Alt Garge, Hauptstraße",5,07:34:00,620201.994,5903267.864
S15_South,S15,"Bleckede, Töpferdamm",8,"Alt Garge, Turnhalle",0,07:35:00,619923.52,5903295.492
S15_South,S15,"Bleckede, Töpferdamm",9,"Alt Garge, Bahnhof",0,07:35:00,619634.313,5903377.694
S15_South,S15,"Bleckede, Töpferdamm",10,"Bleckede, Brennbusch",5,07:40:00,617006.804,5905047.379
S15_South,S15,"Bleckede, Töpferdamm",11,"Bleckede, Barskamper Weg",1,07:41:00,616702.42,5905085.871
S15_South,S15,"Bleckede, Töpferdamm",12,"Bleckede, Schiedenitzweg",1,07:42:00,616115.052,5904844.631
S15_South,S15,"Bleckede, Töpferdamm",13,"Bleckede, Saatbau",1,07:43:00,616003.687,5905399.718
S15_South,S15,"Bleckede, Töpferdamm",14,"Bleckede, Auf dem Kamp",1,07:43:00,615755.837,5905835.247
S15_South,S15,"Bleckede, Töpferdamm",15,Bleckede (Fähre),2,07:45:00,615605.89,5906799.72
S15_South,S15,"Bleckede, Töpferdamm",16,"Bleckede, Rathaus",1,07:46:00,615447.103,5906012.174
S15_South,S15,"Bleckede, Töpferdamm",17,"Bleckede, Schulzentrum",1,07:47:00,615426.943,5905378.684
S15_South,S15,"Bleckede, Töpferdamm",18,"Bleckede, Töpferdamm",2,07:50:00,614974.725,5906348.906
